0.5457728864432216,0.8145291296806448,0.19869869869869866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5352676338169085,0.676502397714519,0.03503503503503483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5002501250625313,0.6891337618610345,0.05655655655655634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5732866433216609,0.8422405876951332,0.005505505505505478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4842421210605303,0.6791347821650852,0.022522522522522313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5367683841920962,0.7971227425772881,0.1486486486486486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.9609804902451226,0.6844811753902663,0.12862862862862867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.49424712356178085,0.6558514437302316,0.08458458458458448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5782891445722861,0.7878583817977757,0.1791791791791791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5662831415707854,0.7914090398938883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.29914957478739373,0.49272523211917146,0.32432432432432423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.18859429714857429,0.37108458320579546,0.19019019019019007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.341670835417709,0.4853994490358128,0.2787787787787788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4297148574287144,0.5863075196408529,0.45695695695695715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.09754877438719357,0.3336598306295277,0.33383383383383397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.2686343171585794,0.3893684317926742,0.4354354354354353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16108054027013502,0.33329252117130903,0.44994994994995013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
