28.24,40.28,
941.18,1741.41,
68.82,274.52,
0.0,0.0,
0.0,0.0,
0.0,3.0,
0.0,3.0,
0.0,3.0,
0.0,4.0,
0.0,4.0,
0.0,4.0,
0.0,7.0,
