13.72,4014.0,
384.74,3461.21,
55.01,274.52,
0.0,0.0,
0.0,0.0,
0.0,3.0,
0.0,3.0,
0.0,3.0,
0.0,4.0,
0.0,4.0,
0.0,4.0,
0.0,7.0,
