41.53,53.91,
1216.5,1903.85,
74.94,204.93,
0.0,0.0,
0.0,8.0,
0.0,8.0,
0.0,3.0,
0.0,8.0,
0.0,4.0,
0.0,8.0,
0.0,4.0,
0.0,8.0,
